id,content,score,created_at,updated_at,user_id,lego_set_id
7087,이것은 리뷰입니다,5,2020-05-28 11:00:40.458684,2020-05-28 11:00:40.458684,840,4891
7088,이것은 리뷰입니다,4,2020-05-28 11:00:40.470690,2020-05-28 11:00:40.470690,843,4891
7089,이것은 리뷰입니다,4,2020-05-28 11:00:40.506587,2020-05-28 11:00:40.506587,859,4891
7090,이것은 리뷰입니다,5,2020-05-28 11:00:40.551472,2020-05-28 11:00:40.551472,879,4891
7091,이것은 리뷰입니다,4,2020-05-28 11:00:40.560449,2020-05-28 11:00:40.560449,881,4891
7092,이것은 리뷰입니다,4,2020-05-28 11:00:40.570423,2020-05-28 11:00:40.570423,883,4891
7093,이것은 리뷰입니다,5,2020-05-28 11:00:40.605350,2020-05-28 11:00:40.605350,897,4891
7094,이것은 리뷰입니다,4,2020-05-28 11:00:40.630259,2020-05-28 11:00:40.630259,906,4891
7095,이것은 리뷰입니다,4,2020-05-28 11:00:40.640636,2020-05-28 11:00:40.640636,908,4891
7096,이것은 리뷰입니다,5,2020-05-28 11:00:40.652336,2020-05-28 11:00:40.652336,911,4891
7097,이것은 리뷰입니다,5,2020-05-28 11:00:40.671279,2020-05-28 11:00:40.671279,919,4891
7098,이것은 리뷰입니다,5,2020-05-28 11:00:40.682258,2020-05-28 11:00:40.682258,922,4891
7099,이것은 리뷰입니다,4,2020-05-28 11:00:40.692733,2020-05-28 11:00:40.692733,924,4891
7100,이것은 리뷰입니다,5,2020-05-28 11:00:40.701751,2020-05-28 11:00:40.701751,926,4891
7101,이것은 리뷰입니다,4,2020-05-28 11:00:40.715754,2020-05-28 11:00:40.715754,931,4891
7102,이것은 리뷰입니다,5,2020-05-28 11:00:40.728626,2020-05-28 11:00:40.728626,935,4891
7103,이것은 리뷰입니다,4,2020-05-28 11:00:40.757512,2020-05-28 11:00:40.757512,946,4891
7104,이것은 리뷰입니다,4,2020-05-28 11:00:40.772543,2020-05-28 11:00:40.772543,951,4891
7105,이것은 리뷰입니다,4,2020-05-28 11:00:40.782528,2020-05-28 11:00:40.782528,953,4891
7106,이것은 리뷰입니다,4,2020-05-28 11:00:40.790455,2020-05-28 11:00:40.790455,955,4891
7107,이것은 리뷰입니다,5,2020-05-28 11:00:40.808414,2020-05-28 11:00:40.808414,961,4891
7108,이것은 리뷰입니다,4,2020-05-28 11:00:40.853295,2020-05-28 11:00:40.853295,979,4891
7109,이것은 리뷰입니다,5,2020-05-28 11:00:40.878227,2020-05-28 11:00:40.878227,991,4891
7110,이것은 리뷰입니다,5,2020-05-28 11:00:40.901128,2020-05-28 11:00:40.901128,1000,4891
7111,이것은 리뷰입니다,5,2020-05-28 11:00:40.909146,2020-05-28 11:00:40.909146,1001,4891
7112,이것은 리뷰입니다,5,2020-05-28 11:00:40.916134,2020-05-28 11:00:40.916134,1002,4891
7113,이것은 리뷰입니다,5,2020-05-28 11:00:40.943016,2020-05-28 11:00:40.943016,1012,4891
7114,이것은 리뷰입니다,5,2020-05-28 11:00:40.962004,2020-05-28 11:00:40.962004,1022,4891
7115,이것은 리뷰입니다,4,2020-05-28 11:00:40.980951,2020-05-28 11:00:40.980951,1028,4891
7116,이것은 리뷰입니다,4,2020-05-28 11:00:40.992884,2020-05-28 11:00:40.992884,1031,4891
7117,이것은 리뷰입니다,4,2020-05-28 11:00:41.018885,2020-05-28 11:00:41.018885,1041,4891
7118,이것은 리뷰입니다,5,2020-05-28 11:00:41.029826,2020-05-28 11:00:41.029826,1042,4891
7119,이것은 리뷰입니다,4,2020-05-28 11:00:41.042749,2020-05-28 11:00:41.042749,1043,4891
7120,이것은 리뷰입니다,4,2020-05-28 11:00:41.052803,2020-05-28 11:00:41.052803,1044,4891
7121,이것은 리뷰입니다,5,2020-05-28 11:00:41.061239,2020-05-28 11:00:41.061239,1046,4891
7122,이것은 리뷰입니다,5,2020-05-28 11:00:41.080188,2020-05-28 11:00:41.080188,1052,4891
7123,이것은 리뷰입니다,5,2020-05-28 11:00:41.091159,2020-05-28 11:00:41.091159,1055,4891
7124,이것은 리뷰입니다,4,2020-05-28 11:00:41.104124,2020-05-28 11:00:41.104124,1058,4891
7125,이것은 리뷰입니다,5,2020-05-28 11:00:41.115095,2020-05-28 11:00:41.115095,1061,4891
7126,이것은 리뷰입니다,5,2020-05-28 11:00:41.135808,2020-05-28 11:00:41.135808,1067,4891
7127,이것은 리뷰입니다,4,2020-05-28 11:00:41.143787,2020-05-28 11:00:41.143787,1068,4891
7128,이것은 리뷰입니다,5,2020-05-28 11:00:41.157749,2020-05-28 11:00:41.157749,1072,4891
7129,이것은 리뷰입니다,4,2020-05-28 11:00:41.204754,2020-05-28 11:00:41.204754,1095,4891
7130,이것은 리뷰입니다,4,2020-05-28 11:00:41.232597,2020-05-28 11:00:41.232597,1106,4891
7131,이것은 리뷰입니다,4,2020-05-28 11:00:41.239578,2020-05-28 11:00:41.239578,1107,4891
7132,이것은 리뷰입니다,5,2020-05-28 11:00:41.272490,2020-05-28 11:00:41.272490,1120,4891
7133,이것은 리뷰입니다,5,2020-05-28 11:00:41.279471,2020-05-28 11:00:41.279471,1121,4891
7134,이것은 리뷰입니다,5,2020-05-28 11:00:41.297500,2020-05-28 11:00:41.297500,1129,4891
7135,이것은 리뷰입니다,4,2020-05-28 11:00:41.479015,2020-05-28 11:00:41.479015,1184,4891
7136,이것은 리뷰입니다,5,2020-05-28 11:01:10.694379,2020-05-28 11:01:10.694379,46,5533
7137,이것은 리뷰입니다,5,2020-05-28 11:01:10.719349,2020-05-28 11:01:10.719349,53,5533
7138,이것은 리뷰입니다,5,2020-05-28 11:01:10.730314,2020-05-28 11:01:10.730314,56,5533
7139,이것은 리뷰입니다,5,2020-05-28 11:01:10.741287,2020-05-28 11:01:10.741287,59,5533
7140,이것은 리뷰입니다,5,2020-05-28 11:01:10.761231,2020-05-28 11:01:10.761231,64,5533
7141,이것은 리뷰입니다,5,2020-05-28 11:01:10.776160,2020-05-28 11:01:10.776160,69,5533
7142,이것은 리뷰입니다,4,2020-05-28 11:01:10.810103,2020-05-28 11:01:10.810103,81,5533
7143,이것은 리뷰입니다,5,2020-05-28 11:01:10.841017,2020-05-28 11:01:10.841017,91,5533
7144,이것은 리뷰입니다,4,2020-05-28 11:01:10.847969,2020-05-28 11:01:10.847969,92,5533
7145,이것은 리뷰입니다,5,2020-05-28 11:01:10.859987,2020-05-28 11:01:10.859987,94,5533
7146,이것은 리뷰입니다,4,2020-05-28 11:01:10.917844,2020-05-28 11:01:10.917844,115,5533
7147,이것은 리뷰입니다,4,2020-05-28 11:01:10.973633,2020-05-28 11:01:10.973633,136,5533
7148,이것은 리뷰입니다,4,2020-05-28 11:01:10.984602,2020-05-28 11:01:10.984602,139,5533
7149,이것은 리뷰입니다,4,2020-05-28 11:01:11.002554,2020-05-28 11:01:11.002554,145,5533
7150,이것은 리뷰입니다,4,2020-05-28 11:01:11.013527,2020-05-28 11:01:11.013527,147,5533
7151,이것은 리뷰입니다,5,2020-05-28 11:01:11.023498,2020-05-28 11:01:11.023498,149,5533
7152,이것은 리뷰입니다,4,2020-05-28 11:01:11.052461,2020-05-28 11:01:11.052461,161,5533
7153,이것은 리뷰입니다,5,2020-05-28 11:01:11.060401,2020-05-28 11:01:11.060401,162,5533
7154,이것은 리뷰입니다,5,2020-05-28 11:01:11.067412,2020-05-28 11:01:11.067412,163,5533
7155,이것은 리뷰입니다,4,2020-05-28 11:01:11.077387,2020-05-28 11:01:11.077387,164,5533
7156,이것은 리뷰입니다,5,2020-05-28 11:01:11.118278,2020-05-28 11:01:11.118278,178,5533
7157,이것은 리뷰입니다,4,2020-05-28 11:01:11.137227,2020-05-28 11:01:11.137227,184,5533
7158,이것은 리뷰입니다,4,2020-05-28 11:01:11.183107,2020-05-28 11:01:11.183107,203,5533
7159,이것은 리뷰입니다,4,2020-05-28 11:01:11.193047,2020-05-28 11:01:11.193047,207,5533
7160,이것은 리뷰입니다,5,2020-05-28 11:01:11.223997,2020-05-28 11:01:11.223997,217,5533
7161,이것은 리뷰입니다,5,2020-05-28 11:01:11.243941,2020-05-28 11:01:11.243941,223,5533
7162,이것은 리뷰입니다,5,2020-05-28 11:01:11.267846,2020-05-28 11:01:11.267846,231,5533
7163,이것은 리뷰입니다,5,2020-05-28 11:01:11.280812,2020-05-28 11:01:11.280812,235,5533
7164,이것은 리뷰입니다,5,2020-05-28 11:01:11.287825,2020-05-28 11:01:11.287825,236,5533
7165,이것은 리뷰입니다,4,2020-05-28 11:01:11.299794,2020-05-28 11:01:11.299794,239,5533
7166,이것은 리뷰입니다,5,2020-05-28 11:01:11.306774,2020-05-28 11:01:11.306774,240,5533
7167,이것은 리뷰입니다,4,2020-05-28 11:01:11.335665,2020-05-28 11:01:11.335665,250,5533
7168,이것은 리뷰입니다,4,2020-05-28 11:01:11.347634,2020-05-28 11:01:11.347634,253,5533
7169,이것은 리뷰입니다,5,2020-05-28 11:01:11.360599,2020-05-28 11:01:11.360599,256,5533
7170,이것은 리뷰입니다,4,2020-05-28 11:01:11.378550,2020-05-28 11:01:11.378550,261,5533
7171,이것은 리뷰입니다,5,2020-05-28 11:01:11.391526,2020-05-28 11:01:11.391526,263,5533
7172,이것은 리뷰입니다,5,2020-05-28 11:01:11.474380,2020-05-28 11:01:11.474380,296,5533
7173,이것은 리뷰입니다,4,2020-05-28 11:01:11.484302,2020-05-28 11:01:11.484302,297,5533
7174,이것은 리뷰입니다,5,2020-05-28 11:01:11.498266,2020-05-28 11:01:11.498266,302,5533
7175,이것은 리뷰입니다,5,2020-05-28 11:01:11.527152,2020-05-28 11:01:11.527152,313,5533
7176,이것은 리뷰입니다,5,2020-05-28 11:01:11.536128,2020-05-28 11:01:11.536128,314,5533
7177,이것은 리뷰입니다,4,2020-05-28 11:01:11.544108,2020-05-28 11:01:11.544108,315,5533
7178,이것은 리뷰입니다,4,2020-05-28 11:01:11.558072,2020-05-28 11:01:11.558072,318,5533
7179,이것은 리뷰입니다,5,2020-05-28 11:01:11.584999,2020-05-28 11:01:11.584999,326,5533
7180,이것은 리뷰입니다,4,2020-05-28 11:01:11.603027,2020-05-28 11:01:11.603027,333,5533
7181,이것은 리뷰입니다,5,2020-05-28 11:01:11.610930,2020-05-28 11:01:11.610930,334,5533
7182,이것은 리뷰입니다,4,2020-05-28 11:01:11.639850,2020-05-28 11:01:11.639850,345,5533
7183,이것은 리뷰입니다,4,2020-05-28 11:01:11.671778,2020-05-28 11:01:11.671778,357,5533
7184,이것은 리뷰입니다,5,2020-05-28 11:01:11.679744,2020-05-28 11:01:11.679744,359,5533
7185,이것은 리뷰입니다,5,2020-05-28 11:01:11.701687,2020-05-28 11:01:11.701687,365,5533
7186,이것은 리뷰입니다,4,2020-05-28 11:01:11.774490,2020-05-28 11:01:11.774490,391,5533
7187,이것은 리뷰입니다,5,2020-05-28 11:01:11.785463,2020-05-28 11:01:11.785463,393,5533
7188,이것은 리뷰입니다,5,2020-05-28 11:01:11.803496,2020-05-28 11:01:11.803496,398,5533
7189,이것은 리뷰입니다,5,2020-05-28 11:01:11.814385,2020-05-28 11:01:11.814385,400,5533
7190,이것은 리뷰입니다,4,2020-05-28 11:01:11.845371,2020-05-28 11:01:11.845371,409,5533
7191,이것은 리뷰입니다,5,2020-05-28 11:01:11.868241,2020-05-28 11:01:11.868241,417,5533
7192,이것은 리뷰입니다,4,2020-05-28 11:01:11.879212,2020-05-28 11:01:11.879212,419,5533
7193,이것은 리뷰입니다,5,2020-05-28 11:01:11.900173,2020-05-28 11:01:11.900173,426,5533
7194,이것은 리뷰입니다,5,2020-05-28 11:01:11.925152,2020-05-28 11:01:11.925152,433,5533
7195,이것은 리뷰입니다,4,2020-05-28 11:01:11.953090,2020-05-28 11:01:11.953090,443,5533
7196,이것은 리뷰입니다,4,2020-05-28 11:01:11.968015,2020-05-28 11:01:11.968015,448,5533
7197,이것은 리뷰입니다,5,2020-05-28 11:01:12.016845,2020-05-28 11:01:12.016845,465,5533
7198,이것은 리뷰입니다,4,2020-05-28 11:01:12.025820,2020-05-28 11:01:12.025820,467,5533
7199,이것은 리뷰입니다,5,2020-05-28 11:01:12.037787,2020-05-28 11:01:12.037787,470,5533
7200,이것은 리뷰입니다,4,2020-05-28 11:01:12.061723,2020-05-28 11:01:12.061723,477,5533
7201,이것은 리뷰입니다,5,2020-05-28 11:01:12.075687,2020-05-28 11:01:12.075687,481,5533
7202,이것은 리뷰입니다,5,2020-05-28 11:01:12.092675,2020-05-28 11:01:12.092675,487,5533
7203,이것은 리뷰입니다,5,2020-05-28 11:01:12.102696,2020-05-28 11:01:12.102696,492,5533
7204,이것은 리뷰입니다,5,2020-05-28 11:01:12.109634,2020-05-28 11:01:12.109634,493,5533
7205,이것은 리뷰입니다,5,2020-05-28 11:01:12.125628,2020-05-28 11:01:12.125628,500,5533
7206,이것은 리뷰입니다,5,2020-05-28 11:01:12.139589,2020-05-28 11:01:12.139589,504,5533
7207,이것은 리뷰입니다,4,2020-05-28 11:01:12.149489,2020-05-28 11:01:12.149489,506,5533
7208,이것은 리뷰입니다,4,2020-05-28 11:01:12.159547,2020-05-28 11:01:12.159547,508,5533
7209,이것은 리뷰입니다,5,2020-05-28 11:01:12.167507,2020-05-28 11:01:12.167507,509,5533
7210,이것은 리뷰입니다,4,2020-05-28 11:01:12.177452,2020-05-28 11:01:12.177452,512,5533
7211,이것은 리뷰입니다,5,2020-05-28 11:01:12.194369,2020-05-28 11:01:12.194369,519,5533
7212,이것은 리뷰입니다,5,2020-05-28 11:01:12.225326,2020-05-28 11:01:12.225326,531,5533
7213,이것은 리뷰입니다,4,2020-05-28 11:01:12.242312,2020-05-28 11:01:12.242312,537,5533
7214,이것은 리뷰입니다,5,2020-05-28 11:01:12.301083,2020-05-28 11:01:12.301083,560,5533
7215,이것은 리뷰입니다,5,2020-05-28 11:01:12.327552,2020-05-28 11:01:12.327552,568,5533
7216,이것은 리뷰입니다,4,2020-05-28 11:01:12.352483,2020-05-28 11:01:12.352483,578,5533
7217,이것은 리뷰입니다,4,2020-05-28 11:01:12.377416,2020-05-28 11:01:12.377416,586,5533
7218,이것은 리뷰입니다,5,2020-05-28 11:01:12.399435,2020-05-28 11:01:12.399435,595,5533
7219,이것은 리뷰입니다,4,2020-05-28 11:01:12.414430,2020-05-28 11:01:12.414430,599,5533
7220,이것은 리뷰입니다,4,2020-05-28 11:01:12.421458,2020-05-28 11:01:12.422454,600,5533
7221,이것은 리뷰입니다,5,2020-05-28 11:01:12.434294,2020-05-28 11:01:12.434294,603,5533
7222,이것은 리뷰입니다,5,2020-05-28 11:01:12.442438,2020-05-28 11:01:12.442438,604,5533
7223,이것은 리뷰입니다,5,2020-05-28 11:01:12.461388,2020-05-28 11:01:12.461388,610,5533
7224,이것은 리뷰입니다,5,2020-05-28 11:01:12.505271,2020-05-28 11:01:12.505271,628,5533
7225,이것은 리뷰입니다,5,2020-05-28 11:01:12.513249,2020-05-28 11:01:12.513249,629,5533
7226,이것은 리뷰입니다,5,2020-05-28 11:01:12.520231,2020-05-28 11:01:12.520231,630,5533
7227,이것은 리뷰입니다,4,2020-05-28 11:01:12.527253,2020-05-28 11:01:12.528251,631,5533
7228,이것은 리뷰입니다,5,2020-05-28 11:01:12.571136,2020-05-28 11:01:12.571136,647,5533
7229,이것은 리뷰입니다,4,2020-05-28 11:01:12.583104,2020-05-28 11:01:12.583104,649,5533
7230,이것은 리뷰입니다,4,2020-05-28 11:01:12.601090,2020-05-28 11:01:12.601090,653,5533
7231,이것은 리뷰입니다,4,2020-05-28 11:01:12.682871,2020-05-28 11:01:12.682871,689,5533
7232,이것은 리뷰입니다,4,2020-05-28 11:01:12.714787,2020-05-28 11:01:12.714787,701,5533
7233,이것은 리뷰입니다,5,2020-05-28 11:01:12.728749,2020-05-28 11:01:12.728749,704,5533
7234,이것은 리뷰입니다,4,2020-05-28 11:01:12.742712,2020-05-28 11:01:12.742712,709,5533
7235,이것은 리뷰입니다,4,2020-05-28 11:01:12.751688,2020-05-28 11:01:12.751688,711,5533
7236,이것은 리뷰입니다,5,2020-05-28 11:01:12.794574,2020-05-28 11:01:12.794574,728,5533
7237,이것은 리뷰입니다,4,2020-05-28 11:01:12.825530,2020-05-28 11:01:12.825530,740,5533
7238,이것은 리뷰입니다,5,2020-05-28 11:01:12.855441,2020-05-28 11:01:12.855441,753,5533
7239,이것은 리뷰입니다,5,2020-05-28 11:01:12.864416,2020-05-28 11:01:12.864416,754,5533
7240,이것은 리뷰입니다,4,2020-05-28 11:01:12.902437,2020-05-28 11:01:12.902437,771,5533
7241,이것은 리뷰입니다,5,2020-05-28 11:01:12.910462,2020-05-28 11:01:12.910462,772,5533
7242,이것은 리뷰입니다,4,2020-05-28 11:01:12.968260,2020-05-28 11:01:12.968260,799,5533
7243,이것은 리뷰입니다,4,2020-05-28 11:01:12.978221,2020-05-28 11:01:12.978221,801,5533
7244,이것은 리뷰입니다,4,2020-05-28 11:01:12.991206,2020-05-28 11:01:12.991206,805,5533
7245,이것은 리뷰입니다,4,2020-05-28 11:01:12.998190,2020-05-28 11:01:12.998190,806,5533
7246,이것은 리뷰입니다,4,2020-05-28 11:01:13.009118,2020-05-28 11:01:13.009118,810,5533
7247,이것은 리뷰입니다,5,2020-05-28 11:01:13.027097,2020-05-28 11:01:13.027097,817,5533
7248,이것은 리뷰입니다,4,2020-05-28 11:01:13.036115,2020-05-28 11:01:13.036115,819,5533
7249,이것은 리뷰입니다,5,2020-05-28 11:01:13.053113,2020-05-28 11:01:13.053113,826,5533
7250,이것은 리뷰입니다,4,2020-05-28 11:01:13.074057,2020-05-28 11:01:13.074057,832,5533
7251,이것은 리뷰입니다,4,2020-05-28 11:01:13.079116,2020-05-28 11:01:13.079116,833,5533
7252,이것은 리뷰입니다,4,2020-05-28 11:01:13.104131,2020-05-28 11:01:13.104131,843,5533
7253,이것은 리뷰입니다,4,2020-05-28 11:01:13.132974,2020-05-28 11:01:13.132974,856,5533
7254,이것은 리뷰입니다,4,2020-05-28 11:01:13.140307,2020-05-28 11:01:13.140307,857,5533
7255,이것은 리뷰입니다,4,2020-05-28 11:01:13.164248,2020-05-28 11:01:13.164248,869,5533
7256,이것은 리뷰입니다,4,2020-05-28 11:01:13.192092,2020-05-28 11:01:13.192092,880,5533
7257,이것은 리뷰입니다,4,2020-05-28 11:01:13.258995,2020-05-28 11:01:13.258995,907,5533
7258,이것은 리뷰입니다,5,2020-05-28 11:01:13.317793,2020-05-28 11:01:13.317793,932,5533
7259,이것은 리뷰입니다,4,2020-05-28 11:01:13.373606,2020-05-28 11:01:13.373606,953,5533
7260,이것은 리뷰입니다,4,2020-05-28 11:01:13.395583,2020-05-28 11:01:13.395583,961,5533
7261,이것은 리뷰입니다,4,2020-05-28 11:01:13.404560,2020-05-28 11:01:13.404560,962,5533
7262,이것은 리뷰입니다,5,2020-05-28 11:01:13.422515,2020-05-28 11:01:13.422515,968,5533
7263,이것은 리뷰입니다,4,2020-05-28 11:01:13.429458,2020-05-28 11:01:13.429458,969,5533
7264,이것은 리뷰입니다,4,2020-05-28 11:01:13.436520,2020-05-28 11:01:13.436520,970,5533
7265,이것은 리뷰입니다,4,2020-05-28 11:01:13.470349,2020-05-28 11:01:13.470349,984,5533
7266,이것은 리뷰입니다,5,2020-05-28 11:01:13.502343,2020-05-28 11:01:13.502343,999,5533
7267,이것은 리뷰입니다,4,2020-05-28 11:01:13.510393,2020-05-28 11:01:13.510393,1000,5533
7268,이것은 리뷰입니다,5,2020-05-28 11:01:13.532144,2020-05-28 11:01:13.532144,1008,5533
7269,이것은 리뷰입니다,4,2020-05-28 11:01:13.607941,2020-05-28 11:01:13.607941,1042,5533
7270,이것은 리뷰입니다,5,2020-05-28 11:01:13.651824,2020-05-28 11:01:13.651824,1059,5533
7271,이것은 리뷰입니다,5,2020-05-28 11:01:13.661805,2020-05-28 11:01:13.661805,1061,5533
7272,이것은 리뷰입니다,5,2020-05-28 11:01:13.682749,2020-05-28 11:01:13.682749,1067,5533
7273,이것은 리뷰입니다,4,2020-05-28 11:01:13.707683,2020-05-28 11:01:13.707683,1076,5533
7274,이것은 리뷰입니다,4,2020-05-28 11:01:13.720699,2020-05-28 11:01:13.720699,1083,5533
7275,이것은 리뷰입니다,4,2020-05-28 11:01:13.789515,2020-05-28 11:01:13.789515,1113,5533
7276,이것은 리뷰입니다,4,2020-05-28 11:01:13.798706,2020-05-28 11:01:13.798706,1115,5533
7277,이것은 리뷰입니다,4,2020-05-28 11:01:13.824672,2020-05-28 11:01:13.824672,1125,5533
7278,이것은 리뷰입니다,4,2020-05-28 11:01:13.835640,2020-05-28 11:01:13.835640,1129,5533
7279,이것은 리뷰입니다,4,2020-05-28 11:01:13.845660,2020-05-28 11:01:13.845660,1131,5533
7280,이것은 리뷰입니다,5,2020-05-28 11:01:23.703295,2020-05-28 11:01:23.703295,53,4890
7281,이것은 리뷰입니다,5,2020-05-28 11:01:23.731221,2020-05-28 11:01:23.731221,60,4890
7282,이것은 리뷰입니다,5,2020-05-28 11:01:23.756154,2020-05-28 11:01:23.756154,64,4890
7283,이것은 리뷰입니다,4,2020-05-28 11:01:23.826996,2020-05-28 11:01:23.826996,82,4890
7284,이것은 리뷰입니다,4,2020-05-28 11:01:23.863903,2020-05-28 11:01:23.863903,90,4890
7285,이것은 리뷰입니다,4,2020-05-28 11:01:23.879869,2020-05-28 11:01:23.879869,92,4890
7286,이것은 리뷰입니다,5,2020-05-28 11:01:23.904755,2020-05-28 11:01:23.905785,96,4890
7287,이것은 리뷰입니다,4,2020-05-28 11:01:23.924749,2020-05-28 11:01:23.924749,99,4890
7288,이것은 리뷰입니다,5,2020-05-28 11:01:23.935670,2020-05-28 11:01:23.935670,100,4890
7289,이것은 리뷰입니다,5,2020-05-28 11:01:23.950667,2020-05-28 11:01:23.950667,102,4890
7290,이것은 리뷰입니다,5,2020-05-28 11:01:23.978559,2020-05-28 11:01:23.978559,107,4890
7291,이것은 리뷰입니다,4,2020-05-28 11:01:24.038431,2020-05-28 11:01:24.038431,122,4890
7292,이것은 리뷰입니다,4,2020-05-28 11:01:24.052404,2020-05-28 11:01:24.052404,124,4890
7293,이것은 리뷰입니다,4,2020-05-28 11:01:24.062378,2020-05-28 11:01:24.062378,125,4890
7294,이것은 리뷰입니다,4,2020-05-28 11:01:24.159122,2020-05-28 11:01:24.159122,149,4890
7295,이것은 리뷰입니다,5,2020-05-28 11:01:24.178073,2020-05-28 11:01:24.178073,153,4890
7296,이것은 리뷰입니다,4,2020-05-28 11:01:24.199981,2020-05-28 11:01:24.199981,158,4890
7297,이것은 리뷰입니다,5,2020-05-28 11:01:24.218928,2020-05-28 11:01:24.218928,161,4890
7298,이것은 리뷰입니다,4,2020-05-28 11:01:24.229901,2020-05-28 11:01:24.229901,162,4890
7299,이것은 리뷰입니다,4,2020-05-28 11:01:24.240873,2020-05-28 11:01:24.240873,163,4890
7300,이것은 리뷰입니다,5,2020-05-28 11:01:24.251842,2020-05-28 11:01:24.251842,164,4890
7301,이것은 리뷰입니다,4,2020-05-28 11:01:24.287746,2020-05-28 11:01:24.287746,171,4890
7302,이것은 리뷰입니다,4,2020-05-28 11:01:24.297720,2020-05-28 11:01:24.297720,172,4890
7303,이것은 리뷰입니다,5,2020-05-28 11:01:24.313950,2020-05-28 11:01:24.313950,174,4890
7304,이것은 리뷰입니다,5,2020-05-28 11:01:24.339998,2020-05-28 11:01:24.339998,180,4890
7305,이것은 리뷰입니다,5,2020-05-28 11:01:24.386873,2020-05-28 11:01:24.386873,190,4890
7306,이것은 리뷰입니다,4,2020-05-28 11:01:24.416793,2020-05-28 11:01:24.416793,197,4890
7307,이것은 리뷰입니다,4,2020-05-28 11:01:24.496343,2020-05-28 11:01:24.496343,208,4890
7308,이것은 리뷰입니다,4,2020-05-28 11:01:24.518291,2020-05-28 11:01:24.518291,212,4890
7309,이것은 리뷰입니다,5,2020-05-28 11:01:24.563963,2020-05-28 11:01:24.563963,221,4890
7310,이것은 리뷰입니다,4,2020-05-28 11:01:24.609854,2020-05-28 11:01:24.609854,231,4890
7311,이것은 리뷰입니다,5,2020-05-28 11:01:24.635785,2020-05-28 11:01:24.635785,237,4890
7312,이것은 리뷰입니다,5,2020-05-28 11:01:24.677465,2020-05-28 11:01:24.677465,247,4890
7313,이것은 리뷰입니다,5,2020-05-28 11:01:24.692425,2020-05-28 11:01:24.692425,249,4890
7314,이것은 리뷰입니다,4,2020-05-28 11:01:24.713325,2020-05-28 11:01:24.713325,253,4890
7315,이것은 리뷰입니다,5,2020-05-28 11:01:24.754218,2020-05-28 11:01:24.754218,261,4890
7316,이것은 리뷰입니다,5,2020-05-28 11:01:24.765189,2020-05-28 11:01:24.766185,262,4890
7317,이것은 리뷰입니다,4,2020-05-28 11:01:24.835995,2020-05-28 11:01:24.835995,278,4890
7318,이것은 리뷰입니다,4,2020-05-28 11:01:24.848961,2020-05-28 11:01:24.848961,280,4890
7319,이것은 리뷰입니다,4,2020-05-28 11:01:24.878882,2020-05-28 11:01:24.878882,286,4890
7320,이것은 리뷰입니다,4,2020-05-28 11:01:24.896833,2020-05-28 11:01:24.896833,289,4890
7321,이것은 리뷰입니다,4,2020-05-28 11:01:24.907805,2020-05-28 11:01:24.907805,290,4890
7322,이것은 리뷰입니다,5,2020-05-28 11:01:24.923761,2020-05-28 11:01:24.923761,292,4890
7323,이것은 리뷰입니다,5,2020-05-28 11:01:24.968641,2020-05-28 11:01:24.968641,302,4890
7324,이것은 리뷰입니다,4,2020-05-28 11:01:24.979726,2020-05-28 11:01:24.979726,303,4890
7325,이것은 리뷰입니다,4,2020-05-28 11:01:24.990582,2020-05-28 11:01:24.990582,304,4890
7326,이것은 리뷰입니다,4,2020-05-28 11:01:25.006540,2020-05-28 11:01:25.006540,306,4890
7327,이것은 리뷰입니다,4,2020-05-28 11:01:25.041446,2020-05-28 11:01:25.041446,315,4890
7328,이것은 리뷰입니다,4,2020-05-28 11:01:25.097299,2020-05-28 11:01:25.097299,326,4890
7329,이것은 리뷰입니다,5,2020-05-28 11:01:25.107270,2020-05-28 11:01:25.107270,328,4890
7330,이것은 리뷰입니다,5,2020-05-28 11:01:25.140208,2020-05-28 11:01:25.140208,335,4890
7331,이것은 리뷰입니다,5,2020-05-28 11:01:25.255911,2020-05-28 11:01:25.255911,363,4890
7332,이것은 리뷰입니다,5,2020-05-28 11:01:25.286791,2020-05-28 11:01:25.286791,371,4890
7333,이것은 리뷰입니다,5,2020-05-28 11:01:25.347674,2020-05-28 11:01:25.348660,385,4890
7334,이것은 리뷰입니다,4,2020-05-28 11:01:25.365615,2020-05-28 11:01:25.365615,388,4890
7335,이것은 리뷰입니다,4,2020-05-28 11:01:25.376585,2020-05-28 11:01:25.376585,389,4890
7336,이것은 리뷰입니다,4,2020-05-28 11:01:25.410495,2020-05-28 11:01:25.410495,397,4890
7337,이것은 리뷰입니다,4,2020-05-28 11:01:25.422464,2020-05-28 11:01:25.422464,398,4890
7338,이것은 리뷰입니다,4,2020-05-28 11:01:25.433434,2020-05-28 11:01:25.433434,399,4890
7339,이것은 리뷰입니다,5,2020-05-28 11:01:25.486258,2020-05-28 11:01:25.486258,409,4890
7340,이것은 리뷰입니다,4,2020-05-28 11:01:25.526185,2020-05-28 11:01:25.526185,419,4890
7341,이것은 리뷰입니다,4,2020-05-28 11:01:25.554076,2020-05-28 11:01:25.554076,424,4890
7342,이것은 리뷰입니다,4,2020-05-28 11:01:25.565095,2020-05-28 11:01:25.565095,426,4890
7343,이것은 리뷰입니다,4,2020-05-28 11:01:25.597961,2020-05-28 11:01:25.597961,432,4890
7344,이것은 리뷰입니다,4,2020-05-28 11:01:25.608930,2020-05-28 11:01:25.608930,433,4890
